Subject,u,bin_resp,rts
32,1,1,5.64683744981311
32,0,1,5.75793537647618
32,1,1,6.50244440897813
32,1,1,6.1806187497884
32,1,1,6.03235117953951
32,1,1,5.94902614273796
32,0,1,5.99172601292585
32,1,1,6.450961612709
32,0,1,5.9044625337114
32,1,1,5.99143954679975
32,1,1,5.99165127967011
32,1,1,5.75795905837363
32,1,1,5.70411275344418
32,1,1,5.58599356398239
32,1,1,5.85816541322116
32,0,1,5.75813018290211
32,1,1,6.24750249641767
32,1,1,6.03252683274948
32,1,1,5.8092856801431
32,0,1,5.9490600510887
32,0,1,6.21476228653004
32,0,1,6.1807267534327
32,0,0,5.7040387751388
32,0,0,6.03235453931608
32,0,0,5.58622378882471
32,0,0,5.58616080098488
32,0,0,5.45262731939756
32,0,0,5.80933067270374
32,1,0,5.9044570792003
32,1,0,5.45241947376728
32,1,1,6.30999173007008
32,1,1,5.64685368151949
32,0,1,5.85812542171803
32,0,1,6.3398328865361
32,0,0,6.03235381936803
32,1,0,5.90466596564961
32,0,0,6.74533069797228
32,1,0,5.99155529299389
32,0,1,6.2146244982889
32,1,1,6.21464989755402
32,1,1,6.14567443947023
32,1,1,5.6468346268735
32,1,1,5.64671570367424
32,1,1,5.75799663249303
32,0,1,5.90449253298075
32,1,1,5.75814217946425
32,1,0,6.21471469273761
32,0,1,6.36891470895333
32,0,1,6.27911843166295
32,1,0,6.07156717605711
32,0,0,6.07168854603435
32,0,0,5.99154829359676
32,0,0,5.85796315403947
32,0,0,5.75798873889379
32,0,0,5.75814723060948
32,1,0,5.58618554668278
32,0,0,6.47709097123879
32,1,0,6.07162001764772
32,0,1,6.03235525926361
32,0,0,6.24744482337099
32,0,0,5.94901466579095
32,0,0,5.75797389873234
32,1,0,5.70400611631617
32,0,0,6.2147128929287
32,0,0,5.99160178769287
32,0,0,5.85792086868954
32,0,0,5.52158690992391
32,0,0,5.58616417543305
32,0,0,5.7578403274599
32,0,0,5.70385780515337
32,0,0,5.7041697329955
32,1,0,5.58628489826088
32,1,0,6.21470629359921
32,0,1,5.90478729610364
32,1,1,5.90460597662613
32,1,1,5.70396612445975
32,0,1,5.80923318623823
32,1,1,6.47699313190285
32,0,1,6.10940690340769
32,0,0,5.90461279373531
32,1,0,5.70388846904295
32,0,1,6.30993809620941
32,1,1,6.27918799370875
32,1,1,6.07171138779194
32,0,1,5.85807400171507
32,0,1,6.18088459986622
32,1,0,5.703903134038
32,0,0,6.10934513356238
32,1,0,5.64670370470042
32,0,1,6.21465909711717
32,1,0,6.2793589720087
32,0,0,6.14571579330451
32,0,0,6.03239605563293
32,0,0,5.70407543174954
32,0,0,5.70386347137177
32,0,0,5.90472349721661
32,0,0,5.70396345827105
32,0,0,5.70386780435349
32,0,0,5.52158091067434
32,0,0,5.5863579997015
32,0,0,5.70391146633401
32,0,0,5.52165209958656
32,1,0,6.21473329058551
32,0,0,6.3969538215905
32,0,0,5.94899353746148
32,0,0,5.70404277411194
32,0,0,5.64677604926124
32,0,0,5.90462533711503
32,1,0,5.85785429423986
32,0,0,6.33977500607841
32,0,0,5.75805820050687
32,1,0,5.64673723087838
32,1,0,5.70383180676998
32,0,1,5.70385880508516
32,0,1,6.07164978308722
32,0,1,5.70370113801185
32,1,0,5.75814533643158
32,1,1,6.33988899914671
32,1,1,6.1457307916809
32,1,1,5.64673229024976
32,0,1,5.58609893404733
32,1,0,6.18076089009529
32,1,1,6.07169731363665
32,0,1,6.07146956176133
32,0,1,5.94896823503266
32,0,1,6.27921705458027
32,0,0,6.10936535360795
32,1,0,5.29869729437127
32,1,1,6.14571750741383
32,1,0,6.10996288243343
32,0,0,6.5023614683331
32,1,0,6.14559965538744
32,0,1,5.9044944419993
32,1,1,5.70381714072888
32,0,1,6.18080847258526
32,0,0,6.10931335838013
32,0,0,5.858058003833
32,1,0,5.9045964325813
32,1,0,6.10944200830971
32,0,1,6.24741985648839
32,1,1,6.10926313819773
32,1,1,6.07176260678815
32,0,1,5.75794516504586
32,1,1,6.24746940255827
32,0,1,6.18081136884457
32,1,1,6.45111792178943
32,1,1,6.03236629844955
32,1,1,5.58610830807384
32,1,1,6.14565751175371
32,1,1,5.75798716015268
32,0,1,5.75809798088668
32,1,1,5.64712146649596
32,1,1,6.10930335898448
32,1,1,5.75811818619606
32,1,1,5.58591256023657
32,1,1,5.75795811110115
32,1,1,5.75814944048109
33,1,1,6.36875100679049
33,1,1,6.98780977120159
33,1,1,6.18068454650434
33,1,1,6.18077992336448
33,0,1,6.47702113093127
33,1,1,6.6420817649833
33,1,1,6.45116970365623
33,1,1,6.33991264314306
33,1,1,6.07145825358143
33,0,1,6.03224246065646
33,1,1,6.33969241474014
33,0,1,6.36877192102026
33,1,1,6.39692548854075
33,1,1,6.36880911983935
33,1,1,6.14566908262793
33,1,1,6.10929891478059
33,1,1,6.14580170954633
33,1,1,6.03227510156282
33,0,1,6.03237877737426
33,1,1,6.27917636911719
33,1,1,6.36891230932003
33,1,1,6.24768323537779
33,0,1,6.18077909583894
33,0,1,6.10931758031453
33,0,1,6.64204133058213
33,0,0,6.3098935506478
33,0,0,6.33989799804839
33,0,0,6.55102819082705
33,0,0,6.1456065126112
33,0,0,6.07171830943102
33,0,0,5.99160578713344
33,1,0,5.99157654083685
33,1,1,6.2145400961098
33,1,1,6.57468692258248
33,1,1,6.27930798153971
33,0,1,6.18075261465061
33,0,1,6.55110290621735
33,0,0,6.36882146199903
33,1,0,6.21465149747985
33,0,0,6.39706964541731
33,1,0,6.21483147347245
33,0,0,6.70517717668691
33,1,0,6.42428506088765
33,1,1,6.68461197766775
33,1,1,6.2791270568689
33,1,1,6.55109262068261
33,1,1,6.52701858770151
33,0,1,6.39693348854161
33,1,1,6.62007160652902
33,1,1,6.14571343639843
33,0,1,6.39700231924261
33,0,1,6.45106597936186
33,1,0,6.33974747638796
33,0,0,6.55112919099296
33,0,0,6.39698615362041
33,0,0,6.07142663614786
33,0,0,6.14580620869728
33,0,0,6.07157225266922
33,1,0,6.18076957924269
33,0,0,6.80246498308079
33,1,0,5.90455989169638
33,0,1,6.33983447467068
33,0,1,6.33980359379444
33,0,0,6.10937068629716
33,0,0,5.90472486048021
33,1,0,5.99141354580814
33,0,0,5.90453016715361
33,0,0,6.24739934059938
33,0,0,6.07148317756834
33,0,0,6.07155148457197
33,0,0,6.14574107615894
33,0,0,6.2475733252165
33,0,0,6.3687919776983
33,0,0,5.94894762743007
33,1,0,5.70387647023938
33,1,1,6.3688197478195
33,0,1,6.39698332044279
33,1,0,6.24745256491338
33,1,0,6.36885711627144
33,0,1,5.5862391602638
33,1,1,6.24748565933176
33,0,1,6.14566201155445
33,0,1,6.33973618193799
33,1,1,6.14561465550677
33,0,1,6.18085791460017
33,1,1,6.21457389783797
33,1,1,6.10946533683156
33,0,1,6.07147879283797
33,0,1,6.42446910602312
33,1,1,6.24745159722441
33,0,1,6.18077744078486
33,1,1,6.18077495819907
33,0,1,6.39697865401575
33,1,1,6.21465949710156
33,0,1,6.21469949424476
33,0,1,6.14563608386128
33,0,0,5.99147354706803
33,0,0,6.14554993908935
33,0,0,5.99153779442512
33,0,0,6.14576892940897
33,0,0,5.94910778167942
33,0,0,5.75788801098292
33,0,0,5.99165227948482
33,0,0,6.10950843762807
33,0,0,5.85803086399604
33,1,0,6.24753152522305
33,0,0,5.75796316317191
33,0,0,6.10932069120349
33,0,0,6.27907192927075
33,0,0,6.14565194054663
33,0,0,6.2147538877941
33,1,0,6.18074640802145
33,0,0,6.47699959328787
33,0,0,5.8581508450725
33,1,0,5.70396479136932
33,1,0,6.42444786553875
33,0,0,6.24745837103106
33,0,0,5.90456452755507
33,0,0,6.14564508363242
33,1,0,6.0323010215227
33,1,0,6.39686131954819
33,1,1,6.21481487704236
33,1,1,6.18085543221416
33,0,1,5.94895388801295
33,1,1,6.30994064161311
33,1,1,6.07153833122167
33,0,1,5.85809914070653
33,0,1,6.2475388790527
33,0,1,6.59769084658351
33,0,0,5.90456316406916
33,1,0,6.14567786783063
33,1,0,6.27927892330712
33,1,0,5.99158254014714
33,0,1,5.85808685695589
33,1,1,6.27918968113246
33,0,1,6.07134447230285
33,1,1,6.07163132400744
33,0,1,5.99150279637691
33,0,1,6.18075654549705
33,0,1,6.36881306249025
33,1,0,5.9490091881243
33,1,0,6.4770120544098
33,0,0,6.07161217235417
33,1,0,6.14562751257477
33,1,0,6.1808134375852
33,0,0,6.071623017311
33,1,0,6.03232598085105
33,0,0,6.14562108406143
33,1,0,6.14575136052536
33,1,0,5.94903840204242
33,1,0,6.10935713231925
33,1,1,5.90456670912718
33,1,1,5.90462969999041
33,0,1,5.70396712427414
33,1,1,6.36877003532865
33,1,1,6.18084322705967
33,1,1,5.85808142920429
33,1,1,5.94904779204964
33,1,1,5.99152004556783
33,1,1,5.85896433691676
34,1,1,5.64677287327627
34,1,1,6.07165924322898
34,1,1,5.45278413927186
34,1,1,5.52131370702691
34,0,1,5.29868429922602
34,1,1,5.4528745351729
34,1,1,5.90456098248932
34,1,1,5.45267445364404
34,1,1,5.4529169456052
34,0,1,5.64676016919701
34,1,1,5.37851852320345
34,0,0,5.8092889796592
34,1,0,5.85811399526938
34,1,1,5.80913119024551
34,1,1,5.58610305863255
34,1,1,5.75790885206889
34,1,1,5.45241604502072
34,1,1,5.29873727837303
34,0,1,5.3787141653713
34,1,0,5.99158853941803
34,1,1,6.0323722979507
34,1,1,5.45274258011336
34,0,1,5.80942305109067
34,0,1,5.29880774629276
34,0,0,5.9491309940922
34,0,0,5.5218316491333
34,0,0,5.37870770610071
34,0,0,5.45264274540119
34,0,0,5.378623731761
34,0,0,5.37878244654914
34,0,0,5.45269244977169
34,1,0,5.58638573937514
34,1,0,6.2791651193899
34,1,1,6.10929847035952
34,1,1,5.52159850839625
34,0,1,5.45254847171272
34,0,1,5.52152651570813
34,0,0,5.80926078337638
34,1,0,5.58600031399609
34,0,1,6.03243301090033
34,1,0,6.31003481688994
34,0,0,5.94898284269424
34,1,0,5.99153904433093
34,1,0,6.55108690645209
34,1,1,5.90447235175344
34,1,1,5.64687838141357
34,1,1,5.37866848819308
34,0,1,5.52152931552731
34,1,1,5.64664617822064
34,1,1,5.94889180216913
34,0,1,5.52162570428762
34,0,1,5.75798810739764
34,1,0,5.70390880000563
34,0,1,6.3100900816499
34,0,0,5.80937296387137
34,0,0,5.58626540362446
34,0,0,5.64667758879252
34,0,0,5.80939275912046
34,1,0,5.99146129709978
34,0,1,5.80925778372422
34,1,1,6.24741908231267
34,0,1,5.85920491687772
34,0,0,6.07150994708454
34,0,0,5.99159128907604
34,0,0,5.75782548510731
34,1,0,5.58622828781211
34,0,1,6.07164263023513
34,0,1,6.10921047096661
34,0,0,5.70400511653773
34,0,0,5.52160690720378
34,0,0,5.52159650866874
34,0,0,5.80923048648483
34,0,0,5.64675805183905
34,0,0,5.64663311959754
34,1,0,5.5216776943637
34,1,1,5.94897997335034
34,0,1,6.07155471519355
34,1,1,6.66353759485137
34,1,1,5.99154054422039
34,0,1,5.70402011308504
34,1,1,6.42433727801568
34,0,1,5.75791453593009
34,0,0,5.80929917811948
34,1,0,5.70407443202828
34,0,0,6.07174391908294
34,1,0,5.80907568804796
34,1,0,6.21473429046016
34,0,1,5.8093246738097
34,0,1,5.99150604624365
34,1,0,6.27923036605309
34,0,0,6.07143771390092
34,1,0,5.85813284882794
34,0,1,5.90451216837937
34,1,1,5.90465096873359
34,0,1,6.0325681019886
34,0,1,6.39694332178799
34,0,0,5.80930457725902
34,0,0,5.75793569222946
34,0,0,5.52162690408376
34,0,0,5.5219032200321
34,0,0,5.52145851785564
34,0,0,5.80926798250266
34,0,0,5.52163450279316
34,0,0,5.7039367960839
34,0,0,5.29848785201589
34,1,0,5.75780274745542
34,0,0,6.14566158300166
34,0,0,5.64673652507671
34,0,0,5.7040291109079
34,0,0,5.90452607654975
34,0,0,5.80953641291727
34,1,0,5.80935046879
34,0,0,5.90440389617766
34,0,0,6.14554843898861
34,1,0,5.5861405540431
34,1,1,5.85817055487353
34,0,1,5.58622453866871
34,0,1,5.94906187689516
34,0,0,5.75796853096868
34,1,0,5.45253647260797
34,1,0,5.37862419318959
34,1,1,5.85812427907124
34,1,1,5.85807257333813
34,0,1,5.75795684808126
34,1,0,5.85810342569918
34,1,1,5.85808599994567
34,0,1,5.85809257034639
34,0,0,5.85807514440371
34,0,0,5.99161128634364
34,0,0,5.85823482326389
34,1,0,5.85823739391235
34,1,0,5.90447371536318
34,1,1,5.7582362527807
34,0,1,5.64675734605207
34,1,1,5.85800372342509
34,0,1,5.80930757677081
34,1,0,5.99161903517182
34,0,1,5.85811942284941
34,0,1,5.99153404469376
34,0,0,5.58626352912069
34,1,0,5.52144211768061
34,1,0,6.0716154027797
34,0,1,5.80931507550548
34,1,1,6.10931580265921
34,1,1,5.99160278755366
34,0,1,5.75809861231344
34,1,1,5.99168077372886
34,0,1,5.99154404394765
34,1,1,5.80937926240172
34,1,1,6.14579206844238
34,1,1,5.99145529706662
34,1,1,5.45293879270268
34,1,1,5.29858982943159
34,0,1,5.45262303437077
34,1,1,5.94900214535646
34,1,1,5.52152491581417
34,1,1,5.52159690861019
34,1,1,6.21470809342364
34,1,1,5.37890054352018
34,1,1,5.29850534887641
35,1,1,6.10935957649235
35,1,0,5.94896875673786
35,1,0,5.90453043986193
35,1,0,6.10946044899535
35,0,1,5.58620879208228
35,1,0,5.90463706230014
35,1,1,5.58617692324976
35,1,1,5.4525206164245
35,1,0,5.58629014674089
35,0,1,5.6468275695185
35,1,1,6.10938868392112
35,0,0,5.64708442541861
35,1,1,5.52184684338676
35,1,0,5.4526470303591
35,1,0,5.37890607897823
35,1,1,5.58604493796694
35,1,1,5.85806400306487
35,1,1,5.6466673539962
35,0,1,5.21124907884505
35,1,0,5.64665641323369
35,1,1,5.5216924910462
35,1,0,5.75795653232604
35,0,1,5.37842530285999
35,0,1,5.75801620837762
35,0,1,5.64700857511782
35,0,0,5.70391379936627
35,0,0,5.4529109482811
35,0,1,5.64674323018536
35,0,1,5.52178126654736
35,0,0,5.29855283882286
35,0,0,5.90463406284675
35,1,0,5.70392279814273
35,1,0,5.21129326220567
35,1,1,5.52163690237744
35,1,1,5.11640572572579
35,0,NaN,NaN
35,0,0,5.70374947411264
35,0,0,5.45254290071715
35,1,0,5.45263417543418
35,0,1,5.45249061754924
35,1,1,5.37869709434832
35,0,0,5.52182005336474
35,1,0,5.29880374824718
35,1,1,5.21149669864739
35,1,1,5.29849835016894
35,1,0,5.29871928576735
35,1,1,5.58630064363531
35,0,0,5.70396445809719
35,1,0,5.58621779016155
35,1,1,5.29890269521064
35,0,0,5.64683286254343
35,0,1,5.29864631244255
35,1,1,5.29855733775113
35,0,0,5.37837684331294
35,0,0,5.45265302926621
35,0,1,5.29875726977895
35,0,1,5.64676122788072
35,0,0,5.52160090806326
35,1,0,5.21174807364025
35,0,1,5.29882373831978
35,1,0,5.21136089714193
35,0,0,5.37859097063885
35,0,1,5.58630514226673
35,0,1,5.4530672953648
35,0,0,5.11657484208177
35,1,0,5.29858882970045
35,0,1,5.45259603818393
35,0,1,5.2985683350532
35,0,1,5.75801526116501
35,0,1,6.0323408601533
35,0,0,5.58634562906606
35,0,0,5.80940385628674
35,0,0,5.29845885653665
35,0,0,5.45263160442547
35,1,0,5.70403044390654
35,1,1,5.21176115867819
35,0,0,5.58622753798455
35,1,1,5.45265431473995
35,1,0,5.37921186518934
35,0,1,5.85821168711741
35,1,0,5.90459097880298
35,0,0,5.37836438190326
35,0,1,5.70406076925982
35,1,0,5.99155604292217
35,0,1,5.45298762565711
35,1,1,5.75797326723831
35,1,0,5.80932767325849
35,0,1,5.90456398216192
35,0,0,5.70402777790143
35,1,1,5.8580685738859
35,0,1,6.18078985362133
35,1,0,5.64668852932656
35,0,0,6.03242485206331
35,1,1,5.7581860603999
35,0,1,5.8578522940727
35,0,1,5.64691684148363
35,0,0,5.64665429565283
35,0,0,5.21148797299885
35,0,0,5.64694647942227
35,0,0,5.29896815474338
35,0,0,5.70392179828403
35,0,0,5.52149851715429
35,0,1,5.21149833469523
35,0,0,5.29863231694709
35,0,0,5.01131239813816
35,1,0,5.45255704241424
35,0,1,5.45264274540119
35,0,1,5.21152778314322
35,0,0,5.45265517172543
35,0,0,5.21137780516126
35,0,0,5.21164829460285
35,1,0,5.45264017441451
35,0,0,5.37853467436528
35,0,1,5.37858543344045
35,1,1,5.64657064762648
35,1,0,5.52151011665189
35,0,0,5.2115228751263
35,0,0,5.1161555969855
35,0,0,5.21162757421022
35,1,0,5.45283812074653
35,1,0,5.52179486209696
35,1,1,6.03240157501159
35,1,1,5.7580304164389
35,0,1,5.58638161596252
35,1,1,5.52165449912497
35,1,1,5.29865231044688
35,0,0,5.75808503665352
35,0,1,5.29886971397579
35,0,1,5.52165889826074
35,0,0,5.85816398498258
35,1,0,5.45266931183491
35,1,0,5.4526410314121
35,1,1,5.75797800348263
35,0,1,5.5217140858124
35,1,1,5.52161770557111
35,0,0,5.21158558683083
35,1,1,5.21144816126956
35,0,0,5.29889469986268
35,0,1,5.52177406882735
35,0,0,5.45283769233421
35,1,1,5.75796221591337
35,1,0,5.45285525711189
35,0,1,5.52187563185723
35,1,1,5.29880424800318
35,1,0,5.70398845343991
35,0,0,5.45257718327736
35,1,0,5.2115670463916
35,0,0,5.2116095798328
35,1,0,5.2114836101485
35,1,0,5.21156486513881
35,1,0,5.29843635946382
35,1,0,5.21178242150215
35,1,1,5.58610268367189
35,0,1,5.52175367500413
35,1,1,5.21161230627488
35,1,0,5.11615799660106
35,1,0,5.2115452336645
35,1,0,5.45290238060839
35,1,1,5.85797543930453
35,1,1,5.21151469505118
36,1,1,6.21474728873606
36,1,1,6.47702159244783
36,1,1,6.47703882222007
36,1,1,6.5511086203571
36,0,1,6.57464087851403
36,1,0,6.52702985552722
36,1,1,6.76465585841716
36,1,0,6.57467408626751
36,1,1,7.0031156393452
36,0,1,7.03291292192049
36,1,0,6.39706581261208
36,0,0,6.6636129127247
36,1,0,6.62011427235365
36,1,1,5.99159878809769
36,1,1,6.33984488572268
36,1,1,6.24747153143821
36,1,1,6.18091480092168
36,1,1,6.18074392535863
36,0,1,5.99151029606105
36,1,0,6.50236551803562
36,1,1,6.0324296513874
36,1,1,5.80918908925142
36,0,1,5.9490522261871
36,0,1,6.45109313501126
36,0,0,6.07156579152788
36,0,0,6.0323893363431
36,0,0,6.03243469065475
36,0,0,5.90458961535314
36,0,0,5.70389846792737
36,0,0,5.8091449903118
36,0,0,5.90458934266344
36,1,0,5.80921158796328
36,1,0,5.29877626124144
36,1,1,5.90459725064933
36,1,1,5.75823372744184
36,0,1,5.64670123430955
36,0,1,5.58606218703167
36,0,0,5.75786843259575
36,1,0,5.58625978010942
36,0,1,6.10934824436461
36,1,1,5.9915085461399
36,0,1,5.94897319123052
36,1,1,6.27916868181579
36,1,1,5.85814227547392
36,1,1,5.64673229025297
36,1,1,5.58604493796353
36,1,1,5.58637037019756
36,0,1,5.80927938101237
36,1,0,6.39696165470438
36,1,1,6.62010267276292
36,0,1,5.9490545736659
36,0,1,5.809298878164
36,1,0,5.99151954559506
36,0,0,6.64214932591522
36,0,0,5.9045697087826
36,0,0,5.64681310177236
36,0,0,5.80930307749975
36,0,0,5.64686532582881
36,1,0,5.80928658000476
36,0,1,5.94894788828926
36,1,1,5.90464115245003
36,0,1,6.10927647123727
36,0,1,6.18085377728641
36,0,0,6.14569458092933
36,0,0,5.70384413941879
36,1,0,5.58609780916029
36,0,0,5.37849452672416
36,0,0,5.80914619030963
36,0,0,5.8092850802185
36,0,0,6.03222397967222
36,0,0,5.52173368065904
36,0,0,5.58623091220753
36,0,0,5.5217092870194
36,0,0,5.6468861441162
36,1,0,5.52169049150662
36,1,0,6.03218773674503
36,0,1,5.45264831584055
36,1,1,5.37849406524412
36,1,1,5.8581731256872
36,0,1,5.70381514079008
36,1,1,6.10935668792304
36,0,1,6.0323610188558
36,0,1,6.1093800184404
36,1,0,5.64676405101791
36,0,0,5.70386080492148
36,1,0,5.64677710792815
36,1,0,6.18083019427484
36,0,1,6.03233270056223
36,0,1,5.8092877798327
36,1,0,6.57468524828854
36,0,0,5.99151504583226
36,1,0,5.94908248214232
36,0,1,6.27912293177983
36,1,1,6.27919605583757
36,0,1,5.85803657770516
36,0,1,5.90446144281355
36,0,0,6.42440311311681
36,0,0,5.8580297212503
36,0,0,5.64680322123718
36,0,0,5.64687238292056
36,0,0,5.70389580156736
36,0,0,5.80927458165713
36,0,0,5.29860382551715
36,0,0,5.58625828049757
36,0,0,5.2985668354307
36,1,0,5.80933187247604
36,0,1,6.18081116196435
36,0,1,6.10933069042178
36,0,0,5.85804743366838
36,0,0,5.6468325096764
36,0,0,5.21169082459346
36,1,0,5.64653217424244
36,0,0,5.58626165461681
36,0,0,5.80927788121804
36,1,0,5.45271687255866
36,1,0,5.29869329587953
36,0,1,6.14572886333528
36,0,1,5.99154804362258
36,0,0,5.94896953929751
36,1,0,5.75797674048787
36,1,0,5.58627102711811
36,1,1,6.03242413216151
36,1,1,5.85803743476033
36,0,1,5.52169249104984
36,1,1,5.94896875673786
36,1,1,5.45268473718299
36,0,1,5.37862234751592
36,0,1,5.70402211260789
36,0,1,6.21469749442486
36,0,0,5.80940295651968
36,1,0,5.37855359395672
36,1,0,5.99165427910785
36,1,1,5.70402577838991
36,0,1,5.64683850840859
36,1,0,5.58624928278604
36,0,0,5.94908091720153
36,1,1,5.45277171455012
36,0,1,5.9489992760632
36,0,1,6.10930580329205
36,0,0,6.07158632857948
36,1,0,5.52166889623454
36,1,0,5.2985433410149
36,0,1,6.03234949964699
36,1,1,5.45270401853153
36,1,1,5.90452362218138
36,0,0,5.45267573909024
36,1,1,5.70391279949553
36,0,1,6.2146988943003
36,1,0,5.85814513201364
36,1,0,5.85815598679848
36,1,1,6.57468455066683
36,1,1,5.70394779432186
36,1,1,5.64673793668277
36,0,1,5.58622866272567
36,1,1,6.0716066344571
36,1,1,5.80926528283774
36,1,1,5.75803357375908
36,1,1,5.80930727681786
36,1,1,5.45246061777792
36,1,1,5.5213501117238
37,1,0,6.18078344034204
37,1,0,6.27921874195749
37,1,0,6.31003554407823
37,1,0,6.745264349092
37,0,0,6.47702974585847
37,1,1,6.83877222887599
37,1,1,5.94906578931586
37,1,1,5.64681345464303
37,1,0,5.99151279594441
37,0,0,6.18073896001448
37,1,0,6.4510274549658
37,0,1,6.07165047529498
37,1,1,5.70415607152604
37,1,1,5.75798494993678
37,1,1,5.94902640357312
37,1,0,5.90470659254845
37,1,0,6.18079647373715
37,1,0,5.85802457887376
37,0,0,5.75792337742136
37,1,0,6.21466569676359
37,1,1,6.33984894423948
37,1,1,6.03241525334387
37,0,1,5.80919808879636
37,0,1,5.85810599668803
37,0,1,5.99162203470627
37,0,1,5.99160278755139
37,0,0,5.85809371302161
37,0,0,5.75796095289293
37,0,0,5.6468780285626
37,0,0,5.58619154554619
37,0,0,5.80931297586501
37,1,0,5.8093528682884
37,1,1,6.18085625967653
37,1,1,5.85805514704179
37,1,0,5.75802568043995
37,0,0,6.36884100344017
37,0,0,5.85799829521964
37,0,0,5.90438698610832
37,1,0,5.80933307224691
37,0,1,5.90454434778066
37,1,1,6.45105666417216
37,0,1,5.80939575836504
37,1,1,5.80925508403177
37,1,1,5.75794958567448
37,1,0,5.9915612924271
37,1,0,5.80925568396345
37,1,0,5.75791800938077
37,0,0,6.21471129309745
37,1,1,6.10919335907311
37,1,0,5.90460079558403
37,0,1,5.85793858304095
37,0,1,5.75811313490699
37,1,1,5.80939875760062
37,0,1,5.80930997637214
37,0,0,5.94904909621073
37,0,0,5.70384513936121
37,0,0,5.58611205765644
37,0,0,5.52166449713911
37,1,0,5.75803231082876
37,0,0,5.99161303608274
37,1,0,6.10919313683712
37,0,1,5.90456452755507
37,0,0,6.07166501156827
37,0,1,6.03240517459223
37,0,1,5.58627702546875
37,1,1,5.7579505329493
37,0,1,5.58621966474765
37,0,1,5.80921578766287
37,0,1,5.7579448492927
37,0,0,5.80928328047256
37,0,0,5.64670264596222
37,0,0,5.64677463771218
37,0,0,5.64696800166229
37,0,0,5.80929257912459
37,1,0,5.7578719062037
37,1,1,5.85814941681182
37,0,1,5.58613380497255
37,1,1,6.27916961929498
37,1,1,5.7038721373043
37,0,0,6.18081757506585
37,1,1,6.1457220069485
37,0,1,5.52185124167646
37,0,1,5.80930877657083
37,1,1,5.90455443771629
37,0,1,6.10931758031352
37,1,0,5.52192001245903
37,1,0,5.58610605831618
37,0,0,5.70397478949669
37,0,0,5.80948543167473
37,1,0,5.52169289095655
37,0,1,6.10926958252375
37,1,0,5.8581488455049
37,0,0,5.64680110396717
37,1,0,5.70402244586081
37,0,0,5.94904440122189
37,0,0,5.5862451588073
37,0,0,5.8093279732026
37,0,0,5.58622941255579
37,0,0,5.90454080264337
37,0,1,6.03236677840826
37,0,1,6.18075613172328
37,0,0,5.80920378846581
37,0,0,5.64683744981311
37,0,0,5.58620316824546
37,0,1,5.70398512078945
37,1,1,5.80929767834665
37,0,1,5.758058200504
37,0,1,6.03232550087057
37,0,1,5.85797829632087
37,0,1,5.70368013608698
37,0,1,5.80978768245561
37,1,0,5.90447562441269
37,0,0,5.80921968737378
37,0,0,5.94904101038739
37,1,1,5.75796947822555
37,1,0,5.85846901088684
37,0,0,5.70390813342697
37,0,1,5.90462506443259
37,0,1,5.90459943214756
37,1,1,5.94907048420428
37,1,1,5.5216516996599
37,1,1,5.58592531125439
37,1,1,5.80926918235018
37,0,1,5.52162050512407
37,1,0,5.80919418900395
37,1,0,5.52164130159062
37,0,0,5.75806104201136
37,0,0,5.5217456773148
37,0,0,5.85809628403543
37,0,0,5.85804057728536
37,1,1,5.9046054312531
37,1,1,5.75795526930129
37,1,1,5.85802829281531
37,0,0,5.52151411644845
37,1,0,5.80925538399766
37,0,1,5.90467769036827
37,1,1,6.18084736441707
37,0,1,5.80927128208534
37,0,0,6.03243013131788
37,0,1,6.03237685754907
37,1,0,5.64681204314677
37,1,0,5.64675275841492
37,0,0,5.6466101783676
37,1,0,5.64671076293926
37,1,0,5.85800800882402
37,0,0,5.80922748674452
37,1,0,5.9045498018133
37,0,0,5.75794453353369
37,1,0,5.8579342973393
37,1,0,6.03241813296916
37,1,0,5.90455716471005
37,1,1,6.0323060614372
37,1,1,5.94898832051707
37,0,0,5.85812342209569
37,1,0,5.90454080264337
37,1,1,6.07159071283837
37,1,1,5.85804714798453
37,1,0,5.75808503665352
37,1,0,5.85818883607911
37,1,0,5.85807885815487
38,1,0,5.90456807260825
38,1,0,6.33969823871467
38,1,1,6.14572200694655
38,1,1,5.90436680275825
38,0,1,6.14568043909588
38,1,1,5.9489653656421
38,1,1,6.74527646632662
38,1,1,5.99162328451134
38,1,1,5.85794115444585
38,0,1,5.90450316887077
38,1,0,6.45106882126392
38,0,1,6.10947533460261
38,1,1,6.74529340668058
38,1,1,6.39690765497397
38,1,0,6.07163570806486
38,1,1,6.64207080872781
38,1,1,6.33987523597125
38,1,1,5.8091812895812
38,0,1,5.85803114968585
38,1,0,6.24748391754928
38,1,1,6.36880329154246
38,1,1,6.47707943408086
38,0,1,5.85813027790033
38,0,0,6.21469329479407
38,0,0,5.85816427063046
38,0,0,6.24759712720678
38,0,0,6.03228614163093
38,0,0,6.03231542120994
38,0,0,5.94910543432671
38,0,0,5.85810799634781
38,0,0,6.10934513356238
38,1,0,6.14569479519185
38,1,1,6.42436273693006
38,1,1,6.39692765521468
38,1,1,5.9915325447991
38,0,1,5.90468341633287
38,0,0,6.279070991694
38,0,0,5.99140054505824
38,1,0,6.03237373783278
38,0,1,6.3687259777133
38,1,0,6.36883894646583
38,0,1,6.50233281996547
